Date,C6H6(GT),NOx(GT),NO2(GT),T,CO(GT)
2004-05-25 12:00:00,0.2094488188976378,0.10629654705484089,0.3916083916083916,0.6451612903225806,0.1694915254237288
2004-05-25 13:00:00,0.24566929133858267,0.10832769126607988,0.4370629370629371,0.7004608294930876,0.17796610169491525
2004-05-25 14:00:00,0.2881889763779527,0.11577522004062288,0.4755244755244755,0.7235023041474655,0.19491525423728812
2004-05-25 15:00:00,0.1952755905511811,0.12593094109681788,0.46853146853146854,0.7235023041474655,0.3305084745762712
2004-05-25 16:00:00,0.1858267716535433,0.12593094109681788,0.46853146853146854,0.716589861751152,0.3305084745762712
2004-05-25 17:00:00,0.23937007874015748,0.12593094109681788,0.46853146853146854,0.7119815668202766,0.3305084745762712
2004-05-25 18:00:00,0.38897637795275586,0.12593094109681788,0.46853146853146854,0.6566820276497696,0.3305084745762712
2004-05-25 19:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-25 20:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-25 21:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-25 22:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-25 23:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 00:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 01:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 02:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 03:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 04:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 05:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 06:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 07:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 08:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 09:00:00,0.6299212598425198,0.12593094109681788,0.46853146853146854,0.44239631336405527,0.3305084745762712
2004-05-26 10:00:00,0.231496062992126,0.12593094109681788,0.46853146853146854,0.5737327188940092,0.17796610169491525
2004-05-26 11:00:00,0.2141732283464567,0.10629654705484089,0.46503496503496505,0.6359447004608295,0.1440677966101695
2004-05-26 12:00:00,0.19055118110236222,0.09749492213947189,0.3951048951048951,0.6543778801843319,0.1271186440677966
2004-05-26 13:00:00,0.2173228346456693,0.08463100880162491,0.38461538461538464,0.7004608294930876,0.1440677966101695
2004-05-26 14:00:00,0.1826771653543307,0.08530805687203791,0.38461538461538464,0.716589861751152,0.1271186440677966
2004-05-26 15:00:00,0.1858267716535433,0.07989167230873391,0.3741258741258741,0.7050691244239632,0.1271186440677966
2004-05-26 16:00:00,0.1496062992125984,0.07650643195666891,0.38461538461538464,0.7050691244239632,0.10169491525423728
2004-05-26 17:00:00,0.28031496062992123,0.08869329722410291,0.3951048951048951,0.6866359447004609,0.13559322033898302
2004-05-26 18:00:00,0.352755905511811,0.08869329722410291,0.3951048951048951,0.631336405529954,0.13559322033898302
2004-05-26 19:00:00,0.35433070866141736,0.08869329722410291,0.3951048951048951,0.587557603686636,0.13559322033898302
2004-05-26 20:00:00,0.3165354330708662,0.08869329722410291,0.3951048951048951,0.5483870967741936,0.13559322033898302
2004-05-26 21:00:00,0.20314960629921258,0.08869329722410291,0.3951048951048951,0.4976958525345623,0.13559322033898302
2004-05-26 22:00:00,0.16850393700787403,0.08869329722410291,0.3951048951048951,0.47235023041474655,0.13559322033898302
2004-05-26 23:00:00,0.2062992125984252,0.08869329722410291,0.3951048951048951,0.4585253456221199,0.13559322033898302
2004-05-27 00:00:00,0.14645669291338584,0.08869329722410291,0.3951048951048951,0.4308755760368663,0.13559322033898302
2004-05-27 01:00:00,0.10078740157480315,0.08869329722410291,0.3951048951048951,0.40092165898617516,0.13559322033898302
2004-05-27 02:00:00,0.05354330708661417,0.08869329722410291,0.3951048951048951,0.40092165898617516,0.13559322033898302
2004-05-27 03:00:00,0.03307086614173228,0.08869329722410291,0.3951048951048951,0.41013824884792627,0.13559322033898302
2004-05-27 04:00:00,0.028346456692913385,0.08869329722410291,0.3951048951048951,0.38709677419354843,0.13559322033898302
2004-05-27 05:00:00,0.06141732283464567,0.08869329722410291,0.3951048951048951,0.3294930875576037,0.13559322033898302
2004-05-27 06:00:00,0.09921259842519685,0.08869329722410291,0.3951048951048951,0.34101382488479265,0.13559322033898302
2004-05-27 07:00:00,0.38740157480314963,0.08869329722410291,0.3951048951048951,0.36405529953917054,0.13559322033898302
2004-05-27 08:00:00,0.5385826771653544,0.08869329722410291,0.3951048951048951,0.41013824884792627,0.13559322033898302
2004-05-27 09:00:00,0.3826771653543307,0.08869329722410291,0.3951048951048951,0.4746543778801844,0.13559322033898302
2004-05-27 10:00:00,0.13858267716535433,0.08869329722410291,0.3951048951048951,0.5622119815668203,0.13559322033898302
2004-05-27 11:00:00,0.12913385826771653,0.08869329722410291,0.3951048951048951,0.5806451612903226,0.13559322033898302
2004-05-27 12:00:00,0.17795275590551182,0.08869329722410291,0.3951048951048951,0.5967741935483871,0.13559322033898302
2004-05-27 13:00:00,0.1874015748031496,0.08869329722410291,0.3951048951048951,0.6059907834101382,0.13559322033898302
2004-05-27 14:00:00,0.1559055118110236,0.08869329722410291,0.3951048951048951,0.652073732718894,0.13559322033898302
2004-05-27 15:00:00,0.18425196850393702,0.08869329722410291,0.3951048951048951,0.6774193548387097,0.13559322033898302
2004-05-27 16:00:00,0.17480314960629922,0.08869329722410291,0.3951048951048951,0.6935483870967742,0.13559322033898302
2004-05-27 17:00:00,0.31496062992125984,0.08869329722410291,0.3951048951048951,0.6497695852534562,0.13559322033898302
2004-05-27 18:00:00,0.38740157480314963,0.08869329722410291,0.3951048951048951,0.5944700460829493,0.13559322033898302
2004-05-27 19:00:00,0.3165354330708662,0.08869329722410291,0.3951048951048951,0.566820276497696,0.13559322033898302
2004-05-27 20:00:00,0.25196850393700787,0.08869329722410291,0.3951048951048951,0.5184331797235023,0.13559322033898302
2004-05-27 21:00:00,0.2062992125984252,0.08869329722410291,0.3951048951048951,0.46313364055299544,0.13559322033898302
2004-05-27 22:00:00,0.15905511811023623,0.08869329722410291,0.3951048951048951,0.4447004608294931,0.13559322033898302
2004-05-27 23:00:00,0.14803149606299212,0.08869329722410291,0.3951048951048951,0.41935483870967744,0.13559322033898302
2004-05-28 00:00:00,0.11968503937007874,0.08869329722410291,0.3951048951048951,0.41935483870967744,0.13559322033898302
2004-05-28 01:00:00,0.09291338582677165,0.08869329722410291,0.3951048951048951,0.3824884792626729,0.13559322033898302
2004-05-28 02:00:00,0.09448818897637795,0.08869329722410291,0.3951048951048951,0.35483870967741943,0.13559322033898302
2004-05-28 03:00:00,0.05669291338582677,0.08869329722410291,0.3951048951048951,0.3525345622119816,0.13559322033898302
2004-05-28 04:00:00,0.04094488188976378,0.08869329722410291,0.3951048951048951,0.3225806451612903,0.13559322033898302
2004-05-28 05:00:00,0.050393700787401574,0.08869329722410291,0.3951048951048951,0.3294930875576037,0.13559322033898302
2004-05-28 06:00:00,0.12598425196850394,0.08869329722410291,0.3951048951048951,0.315668202764977,0.13559322033898302
2004-05-28 07:00:00,0.2992125984251969,0.08869329722410291,0.3951048951048951,0.34792626728110604,0.13559322033898302
2004-05-28 08:00:00,0.352755905511811,0.08869329722410291,0.3951048951048951,0.39631336405529954,0.13559322033898302
2004-05-28 09:00:00,0.30236220472440944,0.08869329722410291,0.3951048951048951,0.4516129032258065,0.13559322033898302
2004-05-28 10:00:00,0.14803149606299212,0.08869329722410291,0.3951048951048951,0.5322580645161291,0.13559322033898302
2004-05-28 11:00:00,0.15118110236220472,0.08869329722410291,0.3951048951048951,0.5806451612903226,0.13559322033898302
2004-05-28 12:00:00,0.22362204724409449,0.08869329722410291,0.3951048951048951,0.6244239631336406,0.13559322033898302
2004-05-28 13:00:00,0.1874015748031496,0.08869329722410291,0.3951048951048951,0.6382488479262672,0.13559322033898302
2004-05-28 14:00:00,0.2094488188976378,0.08869329722410291,0.3951048951048951,0.6290322580645161,0.13559322033898302
2004-05-28 15:00:00,0.19055118110236222,0.08869329722410291,0.3951048951048951,0.6543778801843319,0.13559322033898302
2004-05-28 16:00:00,0.1889763779527559,0.0873392010832769,0.40209790209790214,0.6175115207373272,0.13559322033898302
2004-05-28 17:00:00,0.1937007874015748,0.08869329722410291,0.36013986013986016,0.5161290322580646,0.1694915254237288
2004-05-28 18:00:00,0.215748031496063,0.0941096817874069,0.3916083916083916,0.467741935483871,0.17796610169491525
2004-05-28 19:00:00,0.1763779527559055,0.07447528774542991,0.3531468531468532,0.4815668202764978,0.1440677966101695
2004-05-28 20:00:00,0.16062992125984252,0.0981719702098849,0.4090909090909091,0.4377880184331797,0.1440677966101695
2004-05-28 21:00:00,0.10708661417322834,0.06905890318212593,0.3496503496503497,0.43317972350230416,0.06779661016949153
2004-05-28 22:00:00,0.10708661417322834,0.06431956668923493,0.3286713286713287,0.4285714285714286,0.07627118644067796
2004-05-28 23:00:00,0.17480314960629922,0.08530805687203791,0.3741258741258741,0.42396313364055305,0.16101694915254236
2004-05-29 00:00:00,0.14173228346456693,0.09207853757616791,0.4090909090909091,0.41705069124423966,0.1440677966101695
2004-05-29 01:00:00,0.10393700787401575,0.06161137440758294,0.3531468531468532,0.3986175115207374,0.0847457627118644
2004-05-29 02:00:00,0.07716535433070866,0.046716316858496955,0.2867132867132867,0.38709677419354843,0.0423728813559322
2004-05-29 03:00:00,0.050393700787401574,0.02843601895734597,0.1993006993006993,0.3847926267281106,0.016949152542372878
2004-05-29 04:00:00,0.06456692913385827,0.02843601895734597,0.1993006993006993,0.38018433179723504,0.0
2004-05-29 05:00:00,0.02047244094488189,0.010832769126607989,0.0944055944055944,0.38018433179723504,0.0
2004-05-29 06:00:00,0.028346456692913385,0.026404874746106973,0.15034965034965034,0.3847926267281106,0.0
2004-05-29 07:00:00,0.05984251968503937,0.055517941773865945,0.27272727272727276,0.39631336405529954,0.03389830508474576
2004-05-29 08:00:00,0.05984251968503937,0.05077860528097495,0.26223776223776224,0.4078341013824885,0.0423728813559322
2004-05-29 09:00:00,0.05984251968503937,0.04807041299932295,0.23076923076923075,0.4147465437788019,0.03389830508474576
2004-05-29 10:00:00,0.06299212598425197,0.047393364928909956,0.22377622377622378,0.4516129032258065,0.05084745762711864
2004-05-29 11:00:00,0.06771653543307087,0.05077860528097495,0.23776223776223776,0.46313364055299544,0.05084745762711864
2004-05-29 12:00:00,0.09133858267716535,0.05416384563303995,0.2517482517482518,0.4746543778801844,0.06779661016949153
2004-05-29 13:00:00,0.07244094488188976,0.044008124576844956,0.21678321678321677,0.4976958525345623,0.05084745762711864
2004-05-29 14:00:00,0.05669291338582677,0.03859174001354096,0.20279720279720279,0.5,0.025423728813559324
2004-05-29 15:00:00,0.06299212598425197,0.03994583615436696,0.21328671328671328,0.5,0.03389830508474576
2004-05-29 16:00:00,0.07716535433070866,0.05010155721056195,0.25524475524475526,0.5207373271889402,0.0423728813559322
2004-05-29 17:00:00,0.08503937007874016,0.04807041299932295,0.2692307692307692,0.5069124423963134,0.0423728813559322
2004-05-29 18:00:00,0.08818897637795275,0.05754908598510494,0.28321678321678323,0.48847926267281105,0.059322033898305086
2004-05-29 19:00:00,0.10708661417322834,0.06499661475964792,0.3181818181818182,0.47235023041474655,0.07627118644067796
2004-05-29 20:00:00,0.12125984251968504,0.08192281651997291,0.38461538461538464,0.4516129032258065,0.09322033898305083
2004-05-29 21:00:00,0.09921259842519685,0.06770480704129993,0.3531468531468532,0.435483870967742,0.07627118644067796
2004-05-29 22:00:00,0.13070866141732282,0.06770480704129993,0.3181818181818182,0.4216589861751152,0.10169491525423728
2004-05-29 23:00:00,0.21259842519685038,0.0947867298578199,0.38461538461538464,0.41013824884792627,0.22033898305084745
2004-05-30 00:00:00,0.2141732283464567,0.09884901828029789,0.4300699300699301,0.3986175115207374,0.22033898305084745
2004-05-30 01:00:00,0.14015748031496061,0.07109004739336493,0.36713286713286714,0.3824884792626729,0.1271186440677966
2004-05-30 02:00:00,0.09921259842519685,0.03994583615436696,0.25874125874125875,0.4147465437788019,0.0423728813559322
2004-05-30 03:00:00,0.09448818897637795,0.02775897088693297,0.1853146853146853,0.3824884792626729,0.016949152542372878
2004-05-30 04:00:00,0.07874015748031496,0.02775897088693297,0.1853146853146853,0.36405529953917054,0.0
2004-05-30 05:00:00,0.04566929133858268,0.015572105619498983,0.12237762237762238,0.3686635944700461,0.0
2004-05-30 06:00:00,0.04251968503937008,0.020311442112389978,0.15034965034965034,0.37096774193548393,0.0
2004-05-30 07:00:00,0.05354330708661417,0.03114421123899797,0.20629370629370627,0.40092165898617516,0.00847457627118644
2004-05-30 08:00:00,0.03937007874015748,0.03926878808395396,0.22727272727272727,0.4377880184331797,0.016949152542372878
2004-05-30 09:00:00,0.04409448818897638,0.03385240352064997,0.20279720279720279,0.47926267281105994,0.016949152542372878
2004-05-30 10:00:00,0.05511811023622047,0.037914691943127965,0.21678321678321677,0.5599078341013826,0.025423728813559324
2004-05-30 11:00:00,0.05669291338582677,0.035206499661475966,0.21678321678321677,0.6059907834101382,0.016949152542372878
2004-05-30 12:00:00,0.06299212598425197,0.03385240352064997,0.1993006993006993,0.6336405529953917,0.016949152542372878
2004-05-30 13:00:00,0.03779527559055118,0.021665538253215978,0.13636363636363635,0.6428571428571429,0.0
2004-05-30 14:00:00,0.04094488188976378,0.026404874746106973,0.15384615384615383,0.6589861751152074,0.0
2004-05-30 15:00:00,0.06299212598425197,0.026404874746106973,0.15384615384615383,0.7096774193548387,0.00847457627118644
2004-05-30 16:00:00,0.09448818897637795,0.04265402843601896,0.26223776223776224,0.6705069124423964,0.0423728813559322
2004-05-30 17:00:00,0.07874015748031496,0.04265402843601896,0.28321678321678323,0.7027649769585254,0.03389830508474576
2004-05-30 18:00:00,0.11811023622047244,0.055517941773865945,0.3076923076923077,0.6451612903225806,0.06779661016949153
2004-05-30 19:00:00,0.13543307086614173,0.058903182125930945,0.3251748251748252,0.6036866359447005,0.0847457627118644
2004-05-30 20:00:00,0.1559055118110236,0.07582938388625592,0.3881118881118881,0.5483870967741936,0.10169491525423728
2004-05-30 21:00:00,0.15118110236220472,0.08463100880162491,0.4405594405594406,0.5161290322580646,0.11864406779661016
2004-05-30 22:00:00,0.12913385826771653,0.07786052809749491,0.40209790209790214,0.48617511520737333,0.09322033898305083
2004-05-30 23:00:00,0.08188976377952756,0.02979011509817197,0.21678321678321677,0.46543778801843316,0.025423728813559324
2004-05-31 00:00:00,0.06456692913385827,0.00947867298578199,0.09090909090909091,0.44700460829493094,0.00847457627118644
2004-05-31 01:00:00,0.07244094488188976,0.016926201760324982,0.15384615384615383,0.42626728110599077,0.016949152542372878
2004-05-31 02:00:00,0.029921259842519685,0.0013540961408259986,0.02097902097902098,0.42626728110599077,0.03389830508474576
2004-05-31 03:00:00,0.01889763779527559,0.011509817197020987,0.1048951048951049,0.4078341013824885,0.03389830508474576
2004-05-31 04:00:00,0.01732283464566929,0.011509817197020987,0.1048951048951049,0.40322580645161293,0.03389830508474576
2004-05-31 05:00:00,0.03307086614173228,0.03114421123899797,0.1923076923076923,0.35023041474654376,0.03389830508474576
2004-05-31 06:00:00,0.09921259842519685,0.05416384563303995,0.20279720279720279,0.35483870967741943,0.03389830508474576
2004-05-31 07:00:00,0.2204724409448819,0.11171293161814488,0.28321678321678323,0.37327188940092165,0.1271186440677966
2004-05-31 08:00:00,0.35433070866141736,0.16655382532159785,0.44405594405594406,0.41705069124423966,0.29661016949152547
2004-05-31 09:00:00,0.2535433070866142,0.14285714285714285,0.47202797202797203,0.4539170506912442,0.17796610169491525
2004-05-31 10:00:00,0.21889763779527557,0.10765064319566689,0.4160839160839161,0.5622119815668203,0.1271186440677966
2004-05-31 11:00:00,0.1952755905511811,0.0961408259986459,0.4230769230769231,0.6382488479262672,0.11016949152542371
2004-05-31 12:00:00,0.20314960629921258,0.08463100880162491,0.4125874125874126,0.6705069124423964,0.11016949152542371
2004-05-31 13:00:00,0.2204724409448819,0.07718348002708192,0.4090909090909091,0.684331797235023,0.11864406779661016
2004-05-31 14:00:00,0.2141732283464567,0.08259986459038592,0.4160839160839161,0.6751152073732719,0.10169491525423728
2004-05-31 15:00:00,0.1874015748031496,0.07650643195666891,0.38111888111888115,0.6797235023041475,0.09322033898305083
2004-05-31 16:00:00,0.24409448818897636,0.1002031144211239,0.4405594405594406,0.619815668202765,0.1440677966101695
2004-05-31 17:00:00,0.3338582677165354,0.14827352742044686,0.548951048951049,0.5921658986175116,0.24576271186440676
2004-05-31 18:00:00,0.3905511811023622,0.15233581584292485,0.5559440559440559,0.5714285714285715,0.288135593220339
2004-05-31 19:00:00,0.2582677165354331,0.10426540284360189,0.3986013986013986,0.5368663594470047,0.19491525423728812
2004-05-31 20:00:00,0.1653543307086614,0.06431956668923493,0.3286713286713287,0.47235023041474655,0.0847457627118644
2004-05-31 21:00:00,0.11496062992125984,0.05145565335138795,0.23426573426573424,0.41705069124423966,0.059322033898305086
2004-05-31 22:00:00,0.08031496062992126,0.03926878808395396,0.19580419580419578,0.37788018433179726,0.025423728813559324
2004-05-31 23:00:00,0.09921259842519685,0.03994583615436696,0.1993006993006993,0.3824884792626729,0.0423728813559322
2004-06-01 00:00:00,0.07086614173228346,0.02979011509817197,0.15034965034965034,0.40092165898617516,0.016949152542372878
2004-06-01 01:00:00,0.04251968503937008,0.010155721056194989,0.07342657342657342,0.42396313364055305,0.0
2004-06-01 02:00:00,0.028346456692913385,0.010832769126607989,0.08391608391608392,0.38709677419354843,0.0
2004-06-01 03:00:00,0.014173228346456693,0.00947867298578199,0.07692307692307693,0.37096774193548393,0.0
2004-06-01 04:00:00,0.01732283464566929,0.00947867298578199,0.07692307692307693,0.3525345622119816,0.0
2004-06-01 05:00:00,0.03464566929133858,0.025050778605280974,0.13636363636363635,0.359447004608295,0.0
2004-06-01 06:00:00,0.09291338582677165,0.07109004739336493,0.22027972027972026,0.37096774193548393,0.016949152542372878
2004-06-01 07:00:00,0.1937007874015748,0.12728503723764387,0.32167832167832167,0.3617511520737327,0.11016949152542371
2004-06-01 08:00:00,0.3039370078740158,0.15842924847664183,0.34265734265734266,0.3663594470046084,0.22033898305084745
2004-06-01 09:00:00,0.23622047244094488,0.15233581584292485,0.3531468531468532,0.3986175115207374,0.18644067796610167
2004-06-01 10:00:00,0.1858267716535433,0.14150304671631686,0.3041958041958042,0.42396313364055305,0.1440677966101695
2004-06-01 11:00:00,0.1921259842519685,0.13473256601218686,0.2937062937062937,0.44239631336405527,0.1271186440677966
2004-06-01 12:00:00,0.247244094488189,0.1279620853080569,0.3041958041958042,0.47004608294930883,0.15254237288135591
2004-06-01 13:00:00,0.24409448818897636,0.12863913337846988,0.30069930069930073,0.5253456221198157,0.20338983050847456
2004-06-01 14:00:00,0.2094488188976378,0.09546377792823289,0.24825174825174826,0.5645161290322581,0.1271186440677966
2004-06-01 15:00:00,0.1921259842519685,0.09884901828029789,0.26573426573426573,0.5391705069124425,0.11864406779661016
2004-06-01 16:00:00,0.2661417322834646,0.12254570074475286,0.3251748251748252,0.5437788018433181,0.20338983050847456
2004-06-01 17:00:00,0.3433070866141732,0.14488828706838186,0.3741258741258741,0.5184331797235023,0.29661016949152547
2004-06-01 18:00:00,0.3102362204724409,0.12322274881516587,0.3251748251748252,0.5023041474654378,0.288135593220339
2004-06-01 19:00:00,0.43622047244094486,0.16655382532159785,0.34615384615384615,0.467741935483871,0.3983050847457627
2004-06-01 20:00:00,0.30708661417322836,0.14827352742044686,0.30069930069930073,0.45622119815668205,0.3050847457627119
2004-06-01 21:00:00,0.24409448818897636,0.10629654705484089,0.26223776223776224,0.44700460829493094,0.1694915254237288
2004-06-01 22:00:00,0.1858267716535433,0.0907244414353419,0.25524475524475526,0.4447004608294931,0.1271186440677966
2004-06-01 23:00:00,0.20314960629921258,0.11238997968855788,0.27622377622377625,0.4377880184331797,0.17796610169491525
2004-06-02 00:00:00,0.14173228346456693,0.06296547054840892,0.1923076923076923,0.4216589861751152,0.059322033898305086
2004-06-02 01:00:00,0.11496062992125984,0.046039268788083954,0.16433566433566432,0.4308755760368663,0.22033898305084745
2004-06-02 02:00:00,0.07401574803149606,0.02775897088693297,0.12587412587412586,0.4124423963133641,0.22033898305084745
2004-06-02 03:00:00,0.07874015748031496,0.01895734597156398,0.10139860139860139,0.3986175115207374,0.22033898305084745
2004-06-02 04:00:00,0.047244094488188976,0.01895734597156398,0.10139860139860139,0.4078341013824885,0.22033898305084745
2004-06-02 05:00:00,0.03464566929133858,0.013540961408259986,0.07342657342657342,0.43317972350230416,0.22033898305084745
2004-06-02 06:00:00,0.04094488188976378,0.015572105619498983,0.06993006993006994,0.4285714285714286,0.22033898305084745
2004-06-02 07:00:00,0.05826771653543307,0.03114421123899797,0.1083916083916084,0.42626728110599077,0.22033898305084745
2004-06-02 08:00:00,0.10551181102362205,0.04807041299932295,0.14335664335664333,0.4516129032258065,0.22033898305084745
2004-06-02 09:00:00,0.13070866141732282,0.06296547054840892,0.1783216783216783,0.4838709677419355,0.22033898305084745
2004-06-02 10:00:00,0.13700787401574804,0.05687203791469194,0.1818181818181818,0.5322580645161291,0.22033898305084745
2004-06-02 11:00:00,0.13543307086614173,0.06770480704129993,0.20979020979020976,0.5483870967741936,0.22033898305084745
2004-06-02 12:00:00,0.11338582677165354,0.052809749492213946,0.1783216783216783,0.6382488479262672,0.22033898305084745
2004-06-02 13:00:00,0.07086614173228346,0.023019634394041977,0.11188811188811189,0.6543778801843319,0.22033898305084745
2004-06-02 14:00:00,0.07244094488188976,0.020311442112389978,0.0979020979020979,0.684331797235023,0.22033898305084745
2004-06-02 15:00:00,0.10393700787401575,0.02979011509817197,0.12237762237762238,0.7050691244239632,0.22033898305084745
2004-06-02 16:00:00,0.13700787401574804,0.03994583615436696,0.15734265734265732,0.695852534562212,0.22033898305084745
2004-06-02 17:00:00,0.12440944881889762,0.03859174001354096,0.14685314685314685,0.6382488479262672,0.22033898305084745
2004-06-02 18:00:00,0.1622047244094488,0.05010155721056195,0.1783216783216783,0.599078341013825,0.22033898305084745
2004-06-02 19:00:00,0.22992125984251968,0.0968178740690589,0.30069930069930073,0.5760368663594471,0.22033898305084745
2004-06-02 20:00:00,0.1826771653543307,0.0934326337169939,0.3251748251748252,0.5368663594470047,0.22033898305084745
2004-06-02 21:00:00,0.13385826771653542,0.06770480704129993,0.27972027972027974,0.4976958525345623,0.22033898305084745
2004-06-02 22:00:00,0.13385826771653542,0.058903182125930945,0.1993006993006993,0.4769585253456221,0.22033898305084745
2004-06-02 23:00:00,0.10551181102362205,0.04062288422477996,0.14335664335664333,0.47235023041474655,0.22033898305084745
2004-06-03 00:00:00,0.11181102362204724,0.04536222071767096,0.17132867132867133,0.4516129032258065,0.22033898305084745
2004-06-03 01:00:00,0.10551181102362205,0.04129993229519296,0.16433566433566432,0.44009216589861755,0.22033898305084745
2004-06-03 02:00:00,0.06929133858267716,0.01963439404197698,0.1188811188811189,0.4078341013824885,0.22033898305084745
2004-06-03 03:00:00,0.01732283464566929,0.010155721056194989,0.07692307692307693,0.3894009216589862,0.22033898305084745
2004-06-03 04:00:00,0.023622047244094488,0.010155721056194989,0.07692307692307693,0.40092165898617516,0.22033898305084745
2004-06-03 05:00:00,0.047244094488188976,0.03994583615436696,0.19580419580419578,0.37788018433179726,0.22033898305084745
2004-06-03 06:00:00,0.1559055118110236,0.12322274881516587,0.24825174825174826,0.37788018433179726,0.22033898305084745
2004-06-03 07:00:00,0.3102362204724409,0.16655382532159785,0.2517482517482518,0.41013824884792627,0.22033898305084745
2004-06-03 08:00:00,0.31496062992125984,0.14759647935003387,0.3321678321678322,0.43317972350230416,0.22033898305084745
2004-06-03 09:00:00,0.32440944881889766,0.16316858496953285,0.3706293706293706,0.4930875576036867,0.22033898305084745
2004-06-03 10:00:00,0.23464566929133857,0.10968178740690589,0.3181818181818182,0.6013824884792627,0.22033898305084745
2004-06-03 11:00:00,0.16850393700787403,0.023696682464454975,0.21328671328671328,0.6036866359447005,0.22033898305084745
2004-06-03 12:00:00,0.1716535433070866,0.023696682464454975,0.21328671328671328,0.5760368663594471,0.22033898305084745
2004-06-03 13:00:00,0.1874015748031496,0.023696682464454975,0.21328671328671328,0.5898617511520737,0.22033898305084745
2004-06-03 14:00:00,0.13228346456692913,0.023696682464454975,0.21328671328671328,0.6336405529953917,0.22033898305084745
2004-06-03 15:00:00,0.1496062992125984,0.023696682464454975,0.21328671328671328,0.6336405529953917,0.22033898305084745
2004-06-03 16:00:00,0.1700787401574803,0.023696682464454975,0.21328671328671328,0.6428571428571429,0.22033898305084745
2004-06-03 17:00:00,0.2582677165354331,0.023696682464454975,0.21328671328671328,0.6405529953917051,0.22033898305084745
2004-06-03 18:00:00,0.22834645669291337,0.023696682464454975,0.21328671328671328,0.599078341013825,0.22033898305084745
2004-06-03 19:00:00,0.3039370078740158,0.023696682464454975,0.21328671328671328,0.555299539170507,0.22033898305084745
2004-06-03 20:00:00,0.22519685039370077,0.023696682464454975,0.21328671328671328,0.5276497695852536,0.22033898305084745
2004-06-03 21:00:00,0.11968503937007874,0.023696682464454975,0.21328671328671328,0.5023041474654378,0.22033898305084745
2004-06-03 22:00:00,0.11968503937007874,0.023696682464454975,0.21328671328671328,0.4815668202764978,0.22033898305084745
2004-06-03 23:00:00,0.11968503937007874,0.023696682464454975,0.21328671328671328,0.45622119815668205,0.22033898305084745
2004-06-04 00:00:00,0.13070866141732282,0.023696682464454975,0.21328671328671328,0.44700460829493094,0.22033898305084745
2004-06-04 01:00:00,0.08661417322834646,0.023696682464454975,0.21328671328671328,0.4608294930875576,0.22033898305084745
2004-06-04 02:00:00,0.06771653543307087,0.023696682464454975,0.21328671328671328,0.45622119815668205,0.22033898305084745
2004-06-04 03:00:00,0.08503937007874016,0.023696682464454975,0.21328671328671328,0.435483870967742,0.22033898305084745
2004-06-04 04:00:00,0.06929133858267716,0.023696682464454975,0.21328671328671328,0.41013824884792627,0.22033898305084745
2004-06-04 05:00:00,0.015748031496062992,0.023696682464454975,0.21328671328671328,0.4147465437788019,0.22033898305084745
2004-06-04 06:00:00,0.050393700787401574,0.023696682464454975,0.21328671328671328,0.4147465437788019,0.22033898305084745
2004-06-04 07:00:00,0.26456692913385826,0.023696682464454975,0.21328671328671328,0.44700460829493094,0.22033898305084745
2004-06-04 08:00:00,0.15433070866141732,0.023696682464454975,0.21328671328671328,0.4746543778801844,0.22033898305084745
2004-06-04 09:00:00,0.09133858267716535,0.023696682464454975,0.21328671328671328,0.4976958525345623,0.22033898305084745
2004-06-04 10:00:00,0.08661417322834646,0.023696682464454975,0.21328671328671328,0.5437788018433181,0.22033898305084745
2004-06-04 11:00:00,0.10551181102362205,0.023696682464454975,0.21328671328671328,0.5714285714285715,0.22033898305084745
2004-06-04 12:00:00,0.14645669291338584,0.023696682464454975,0.21328671328671328,0.5944700460829493,0.22033898305084745
2004-06-04 13:00:00,0.1716535433070866,0.023696682464454975,0.21328671328671328,0.5944700460829493,0.22033898305084745
